羟甲基糠醛 生物质 平台化合物,"综述了利用可再生资源制备羟甲基糠醛的方法及研究进展,讨论了其重要衍生物及其应用:2,5-呋喃二甲醛可用于合成许多新化合物;呋喃二甲酸可以作为合成聚酯类材料的初始原料,还可应用于药理学的研究;乙酰丙酸制取各种产品,包括树脂、医药、香料、溶剂、涂料和油墨、橡胶和塑料助剂、润滑油添加剂、表面活性剂等,还可以作为农药、染料的中间体。分析了目前利用生物质制备羟甲基糠醛研究中存在的问题,对其今后的研究发展提出了建议。"
印制电路板 数字喷墨打印技术 图形转移 埋嵌无源元件 全印刷电子技术 纳米级油墨,"文章简要的介绍了喷墨打印技术在PCB工业中的应用前景。从喷墨打印技术在PCB中应用发展来看,首先是在图形转移中应用,然后再推广应用到埋嵌无源元件和全印刷电子产品的的领域上。今后,喷墨打印技术会成为PCB工业生产的主流之一。"
喷墨技术 喷墨印刷 连续喷墨 墨滴 按需喷墨 承印物 喷墨头 喷嘴 墨水 分析对比,"按喷墨系统中墨水喷射的基本方式(即墨水喷射是否连续),可以将喷墨技术分为连续喷墨印刷和按需喷墨印刷两类。本文从这一角度对连续喷墨印刷和按需喷墨印刷进行了详细解析,并进行了分析对比。"
数字印刷机 静电成像 连续喷墨 按需喷墨 印刷技术 数字字 承印物 传统印刷 激光扫描 按需印刷,"主要介绍数字印刷的概念及其特点,并分析数字印刷的关键技术和在工业界的应用。"
按需喷墨 静电打印,"介绍了一种基于高压静电打印技术的工作原理。静电打印头结构是由喷孔结构和电极结构复合而成。施加2.5~3.5kV的脉冲电压驱动液滴产生,所得的液滴直径比传统静电喷射方法更小的液滴,直径为1991~201.6nm。同时,考察在2.8kV,3.0kV,3.2kV和3.4kV四种脉冲电压条件下幅值下幅值大小对液滴大小的影响情况,实验结果表明随着脉冲幅值的增大液滴逐渐减小结论。"
固化体系 UV固化 水性涂料 粉末涂料 溶剂型涂料,"UV固化反应属于能量引发聚合反应,在光引发剂存在下,成膜物经自由基反应几秒钟可形成交联固化涂膜。UV固化涂料可分为水性UV固化涂料、UV固化粉末涂料和溶剂型UV固化涂料。本文重点介绍UV固化涂料的固化体系,UV固化粉末涂料、水性UV固化材料和溶剂型UV固化涂料。"
光屏蔽 透光窗口 颜料匹配 固化速率 光引发剂 固化油墨 吸收光谱 固化体系 低聚物 活性稀释剂,"UV油墨固化体系的关键组分是光引发剂,确定颜料的透光窗口是选择光引发剂的主要依据。阐述了影响油墨固化的相关因素,提出了确定UV油墨透光窗口的方法,并以此为基础讨论了UV油墨光引发剂与颜料匹配和印刷工艺色序的问题。"
UV油墨 正交实验设计 配方 单体,"探讨了预聚物、单体、光引发剂、颜料等组分对UV油墨固化速度、附着力、耐抗性等性能的影响,应用正交实验设计方法对UV油墨各组分种类进行选择,对正交试验结果做极差分析及方差分析,结果表明:根据预先设计的组分比例,采用预聚物PQ611,单体A,光引发剂B,活性氨为加速剂,获得性能较好的UV油墨。"
喷墨印刷 有机场效应晶体管 油墨 流变特性 按需 运行情况 聚合材料 墨滴 电子元件 压电激励器,"本文主要对压电驱动DOD微型供墨系统中的基于聚乙烯(3,4-乙烯二氧噻吩)/聚苯乙烯磺酸盐(PEDOT/PSS)等不同聚合材料油墨进行详细研究。根据油墨的流变特性和印刷系统的机械特性得到特性值,通过特性值可以预测给定印刷系统中聚合油墨的运行情况。除印刷适性外,还研究了不同油墨对有机场效应晶体管的电子特性的影响。"
印刷技术 喷墨油墨 喷墨印刷机 按需喷墨 喷墨技术 印刷工业 承印物 喷墨打印机 专业文章 墨滴,"十几年前,当互联网技术刚刚兴起时,不少业内人士就为数字媒体是否会取代纸质媒体争论不休,甚至有人预言,数字出版将成为印刷技术的""终结者""。然而时至今日,印刷工业仍凭借其强大的生命力在迅速向前"
迁移 光引发剂 纸塑复合材料 迁移模型 稳定性 UV墨 食品安全,紫外光Ultraviolet简称UV固化墨以其本身的优异特性被广泛用于食品包装印刷虽然它不存在溶剂挥发问题但是所用的低分子量光引发剂具有一定毒性对皮肤有一定的刺激性而且容易挥发和迁移给被包装食品带来难闻气味甚至毒性对人体健康是一种威胁论文就纸塑复合包装材料纸中助剂及光引发剂的检测技术光引发剂迁移试验及理论迁移预测模型的建立进行了系统性的研究主要内容包括以下几个方面1GCFIDgaschromatographyflameionizationdetection气相色谱氢火焰离子化检测器检测方法的确立研究确定UV墨中光引发剂α羟基环己基苯基甲酮184和22二甲氧基苯基甲酮651标准品GCFID检测条件研究确定纸塑复合包装材料纸中助剂光引发剂184和651的GCFID检测条件HP5毛细管柱检测器温度250进样口温度250不分流进样进样量1μL载气为氮气升温程序初始温度100以5min升至200保持2min再以35min升至300保持5min2UV墨光引发剂稳定性试验研究试验研究了2040和60温度条件下184和651在1095乙醇水溶液和异辛烷中的避光稳定性同时考察了光稳定剂对羟基苯甲醚HQMME的加入在避光条件下对稳定性的影响结果表明避光条件下光稳定剂对184和651的稳定性影响不显著除60温度条件下651在10乙醇水溶液中存在不稳定外其它条件下184和651都是稳定的利用GCMS对651的分解产物进行了定性分析3纸塑复合包装材料纸中光引发剂的迁移试验研究试验研究了2040和60温度条件下纸塑复合材料40156515中184和651向1095乙醇和异辛烷的迁移材料4025中184和651向10乙醇和异辛烷的迁移材料3312中184和651向95乙醇和异辛烷的迁移结果表明同一污染物向同一食品模拟物的迁移受温度影响显著在同样的试验条件下分子量大的651的迁移速率低于分子量小的184的迁移速率同一污染物在同一试验温度下向异辛烷中的迁移速度最快向10乙醇水溶液中的迁移速度最慢随着低密度聚乙烯lowdensitypolyethyleneLDPE淋膜量的加大迁移量明显减少聚丙烯polypropylenePP的阻隔特性优于LDPE的阻隔特性同种试验条件下松厚度大的纸中污染物的迁移速度相对较快迁移量随污染物初始浓度的增大明显增大文中还从微观角度分析了温度污染物分子结构食品模拟物的溶胀淋膜层厚度淋膜层种类和纸张性质对迁移的影响4迁移预测模型的建立建立了无限厚纸层迁移预测模型和有限厚纸层迁移预测模型模型分别将纸的厚度作为无限厚相对于塑料涂层厚度和有限厚进行考虑包装食品体系作为有限包装无限食品进行研究模型引入新的参量纸和塑料界面处的分配系数kCP考虑了污染物在纸和塑料涂层中不同的扩散系数DPDC最终给出扩散方程初始条件和边界条件用拉普拉斯和反拉普拉斯变换对方程求一系列解析解并分析了各参量kCPDPDC和纸中污染物初始浓度CP0等对迁移行为的影响5有限厚纸层迁移预测模型通用性及与实验值的对比分析讨论了有限厚纸层迁移预测模型简化后作为双层复合塑料和单层塑料中污染物向食品中迁移的预测模型通用性简化的双层塑料预测模型表达式最终与著名的LaoubiVergnaud模型一致简化的单层塑料预测模型最终为著名的Crank迁移扩散表达式根据试验测定的纸塑界面处分配系数及结合其它参数将不同纸塑复合包装材料中污染物184和651向不同食品模拟物的迁移实验值与有限厚纸层迁移模型预测值进行了对比得出结论当预测模型中采用的污染物在塑料涂层中的扩散系数为高估扩散系数时预测模型能最大限度的保证包装的使用安全性另外得出结论无限厚纸层迁移预测模型不适合纸厚度较薄的纸塑复合包装材料中污染物向食品或食品模拟物中迁移量的预测
喷墨印刷 DOD LDV 墨滴 卫星式墨滴,"本文主要研究宽幅打印机中墨滴的流动状况。按需式压电打印头的油墨喷射多采用光学技术进行测量,根据激光多普勒速度测量仪测得的速度和图像可视化系统获得的图像数据,对打印头的性能进行全面了解。在模拟操作条件的情况下观察压电式打印头的工作状况,从而确定印刷密度的最优参数。结果表明印品质量不精确的主要原因是由卫星式液滴造成的。对压电推拉式(thePiezoelectricPush-mode)按需喷墨印刷头进行计算机仿真,主要进行墨滴喷射和墨滴向印刷介质转移过程的仿真。仿真结果与实验结果基本一致,表明施加在压电晶体上的电压脉冲与最终压力之间存在联系。"
超大幅面 打印机 油墨 承印物 分阶段 副总裁 总经理 客户开发 升级 公司,"EFI公司于近日为自己的超大幅面打印机QS2000和QS3200推出了新一代UV油墨。已经拥有了QS2000或QS3200打印机的客户可以分阶段对自己的系统进行升级。EFI公司油墨部的副总裁兼总经理Scott Schinlever说:""与原有的QSUV油墨相比,新一代油墨能在各种承印物"
油墨企业 绿色油墨 绿色营销 营销战略,随着可持续发展观念在全世界范围被广泛接受环境保护在经济活动中越来越受到重视绿色营销是市场营销和环境保护相结合的产物它在传统市场营销的基础上增加了环保意识强调企业要承担高度的道德责任和社会责任它体现了对发展经济的终极目标的追问是经济发展中人文价值的回归企业实施绿色营销是顺应可持续发展的全球性潮流满足绿色消费需求的必然选择印刷油墨与我们的生活息息相关它给我们带来了浩瀚的知识海洋给我们带来了色彩缤纷的多彩世界但同时也给我们和给我们生存的环境带来各种污染在人们生态意识日益强烈的今天人们呼唤绿色的油墨绿色的印刷本文介绍了绿色营销理论的形成与发展对绿色营销的内涵及其产生的动因进行了分析并就绿色营销与传统营销进行了比较根据相关的理论及原理文章对我国油墨企业的营销现状和企业所面临的机遇和挑战进行了分析SWOT析指出绿色营销战略是我国油墨企业的必然选择本文对我国油墨企业实施绿色营销战略的相关策略进行了阐述同时对我国绿色油墨市场进行博弈分析最后提出了企业消费者政府应如何发展和支持绿色营销的对策
大豆油 油墨印刷适性 豆油基油墨 矿物油 印刷速度 连接料 干燥速度 普通油墨 干燥剂 绿色环保,"印刷业应如何减少挥发性有机溶剂的含量?如何让印刷成品在使用完后更容易自然降解?如何跟上国际环保标准并消除与其接轨的障碍?……在诸多亟待解决的课题的推动下,大豆油墨作为新型环保油墨日后必将成为主流。大豆油墨是指用自然环保的大豆油替换传统油墨石油系矿物油配方中的210%～50%,从而使油墨中的VOC含量由原来的30%～60%降低到5%～15%,而其他成分和普通油墨的主要成分大致相同,也分颜料、连结料、矿物油,助剂等。大豆油墨具有绿色环保性能良好、耐摩擦和耐热性好、脱墨再生性好、着墨性好、综"
天然絮凝剂 絮凝活性 高岭土悬浊液 水性油墨废水 模拟果汁废水,当前我国水处理剂的生产面临着挑战一是来自国外的竞争越来越激烈二是人们对环境质量的要求越来越高新型絮凝剂的开发已显得愈发重要开发新型高效的絮凝剂是实现絮凝过程优化的核心技术也一直是广大水处理工作者致力研究的热点天然高分子絮凝剂由于其原料来源广泛价格低廉无毒易于生物降解无二次污染等特点受到了国内外众多研究工作者的重视和关注本论文在系统地论述近年来天然有机高分子絮凝剂的研究开发现状和在水处理中的应用情况的基础上以沙蒿种子为原料对沙蒿籽水浸液的絮凝性能影响因素絮凝活性成分提取条件和应用进行了研究通过物化措施开发一种成本低廉使用安全对处理水体无毒副作用的新型天然植物絮凝剂主要内容如下1以高岭土悬浊液作为标准水样考察了pH值投加量温度静置时间金属离子对沙蒿籽水浸液的絮凝活性的影响实验结果表明pH值对其活性影响很大在pH值为3050范围内沙蒿籽水浸液表现出了良好的絮凝活性而在中性和碱性条件下则不会显示其絮凝活性沙蒿籽水浸液的絮凝活性受温度的影响不大一般常温下20左右即可金属离子可以在中性条件下显著改变沙蒿籽水浸液的絮凝活性Al3离子促进效果尤为显著2沙蒿籽水浸液Al3离子复合使用条件的优化表明Al3的加入扩大了沙蒿籽水浸液的pH值使用范围沙蒿籽水浸液Al3离子复合使用的效果比单独使用AlCl_3和PAM的效果好3选用提取温度搅拌速度搅拌时间和沙蒿粉粒度大小作为考察的4个因素每个因素各选出3个水平用L_934正交试验确定了沙蒿籽絮凝活性物质提取的最佳条件为提取温度50搅拌速度200rmin搅拌时间10min沙蒿粉粒度大小为0150mm4将沙蒿籽水浸液对水性油墨废水和模拟果汁废水进行了预处理经过试验得到主要处理参数在pH值为40投加量为2mL100mL的条件下沙蒿籽水浸液对水性油墨废水的处理效果良好COD和色度的去除率分别达到914和996模拟苹果汁废水的处理条件为pH40投加量为1mL100mL的条件下SS的去除率达到817而COD的去除不是很好
紫外线油墨 油墨特性 胶印油墨 普通油墨 光敏剂 印刷品 同类产品 包装装潢 制造企业 技术指标,"随着我国印刷工业的进步,我国油墨制造业发展势头十分迅猛。国内大型油墨制造企业主要产品的技术指标已达到或接近国外同类产品的先进水平,除基本满足国内印刷业及包装装潢业的需要外,还远销世界许多国家和地区,实现了出口创汇。但我们必须认识到,与国际先进水平相比,我国"
气溶胶 细颗粒物 理化特性 来源 排放清单 空气污染指数(API) 上海,上海是中国经济活动总量最大工业门类最全能源消耗强度最大污染物排放密度最高的城市近年来随着产业结构和工业布局的调整清洁能源替代及工业区环境综合整治等系列污染控制措施的实施上海市环境空气质量总体上得到了改善2008年上海市环境空气中PM_10的年日均浓度为0084毫克立方米比2004年下降了15SO_2年日均浓度同比下降了56NO_2下降了97但是与国际大都市相比上海环境空气质量仍处于较高污染的水平以PM_10为主的大气污染指标是发达国家城市的25倍特别是细颗粒物PM_25的年平均浓度高达00500059mgm3超过国际卫生组织年平均值标准0015mgm3的34倍以PM_25为代表的细颗粒物已成为制约上海市环境空气质量改善的关键问题本博士论文以上海市环境空气中PM_10和PM_25的污染因子为研究对象以大气污染物排放清单的建立和分担率研究为核心结合现场监测实验室分析统计分析和数值模型开展了上海市细颗粒气溶胶污染的时空分布化学组成形成机制和来源研究本研究通过对污染源的全面识别和梳理结合全国污染源普查及重点国控企业大气污染物排放核查的创新工作方法应用及修订多种污染物排放定量技术方法和手段探索了石化行业VOCs无组织排放的定量难题建立了以气溶胶污染为控制目标以常规大气污染物PMPM_10PM_25SO_2NOxCOVOCs和NH_3为目标污染物的2006年上海市大气污染物排放清单及改进的2007年点源大气污染物排放清单该清单空间精度为11km2网格精度高度1km涉及33种工业行业点源12896家工业企业20种民用与工业面源以及机动车船舶飞机和火车在内的流动污染源2006年排放清单研究显示上海市各类污染源向环境空气中排放的总量分别为PM582万吨PM_10279万吨PM_25111万吨SO_2564万吨NOx464万吨CO1417万吨VOC574万吨和NH_314万吨是全世界污染物排放量最多的城市面源是PMPM_10PM_25VOC和NH_3的首要来源点源是SO_2和NOx的第一来源流动源是CO的第一来源分担率为46其中道路扬尘是上海市一次颗粒物PMPM_10和PM_25的首要来源对全市总量的分担率为5445和26造成上海环境空气中气溶胶二次组分的主要污染物SO_2的主要来源是电站锅炉和工业分散燃料其分担率分别为57和12主要污染物NOx的主要排放来源是电站锅炉和机动车分别为全市总量的36和18有机气溶胶的来源即污染物VOC的主要排放源是涂料生产工艺储罐和机动车其分担率分别为2823和16NH_3的排放主要来自畜禽养殖和点源生产工艺分别占全市总量的667和197本研究还应用MODELS3CMAQ数值模型对上海冬季污染的来源开展了情景模拟分析测试了电厂非电工业源流动源和面源等主要污染源类别对上海市细颗粒污染的贡献和影响2008年冬季数值模型模拟结果显示上海市气溶胶PM_10PM_25的浓度受面源排放的影响较其它排放源更大浓度贡献率为683其次是流动源和非电站点源排放电站点源是造成SO_2连续多天较高浓度的最主要排放源浓度贡献率为321其次是流动源和非电站点源周边外来源的影响占153造成NO_2高浓度的最主要排放源则是流动源其次是电站点源和非电站点源本研究利用20042008期间上海市环境空气中PM_10及PM_25自动监控网络和气溶胶滤膜现场监测深入分析了所采集的35万余个监测数据结果表明上海细颗粒污染呈现冬春季节高13411和12月夏秋季节78和9月较低日变化双峰60080018001900双谷以及东部沿海区域低西北部污染浓度高的时空间分布特点PM_25PM_10常年平均值在05以上不同污染类别下气态污染物与颗粒物的污染呈现出显著差异重霾污染日SO_2PM_10038和NO_2PM_10024明显低于优良日051和062而PM_25PM_10比值显著升高达到61PM_25中水可溶性组分占到59硫的转化率SOR和氮的转化率NOR分别达到067和061表明一次SO_2和NOx转化成的硫酸盐硝酸盐以及铵盐是形成上海PM_25高浓度的主要因素在受沙尘输送影响下的高污染日上海市环境空气中SO_2PM_10NO_2PM_10PM_25PM_10进一步降至00660073和155SO_2PM_10NO_2PM_10和PM_25PM_10比值可作为判断沙尘日非沙尘日和霾污染日的重要指标本研究成果揭示了上海市细颗粒气溶胶的污染特性及变化规律阐明了沙尘长距离输送影响条件下上海市气溶胶尤其是典型重霾污染的特性来源形成机制及其对大气空气质量的影响本研究已经在国际SCI杂志和中国核心期刊书籍上发表了9篇论文其中第一作者4篇还有1篇已投到国际SCI杂志1篇拟投国际SCI杂志均为第一作者本研究主要成果已获得2008年度上海市科学技术进步奖二等奖
塑料 食品包装材料 安全性 包装标准 差异,我国经济持续近30年高速发展人民生活水平不断提高人们越来越注重食品的安全和卫生问题食品包装作为食品的重要组成部分其安全卫生性受到更广泛的重视包装制品原辅材料的选择包装制品的结构设计包装制品的加工制作以及包装标识都直接影响着被包装食品的食用安全性从我国有关管理机构对餐饮具食品包装材料生产及管理的抽查结果看我国塑料食品包装的卫生安全性存在着不容忽视的问题因此本课题将首先深入分析常见塑料食品包装材料的包装性能和适用范围及条件有关的塑料包装技术和方法及分析塑料包装整体结构和包装材料对食品的影响并对我国出口食品塑料包装材料理化性质卫生安全性问题和邻苯二甲酸酯增塑剂的使用状况进行抽样调查发现了国内标准和国外标准在这些方面的差异再进一步通过西方发达国家塑料食品包装生产技术水平现状和管理方法和我国的有关食品包装标准法规的对比找出与发达国家的差距发掘我国塑料食品包装出现问题的原因就此提出观点高起点高标准完善我国的市场监督管理与标准体系从而使我们认识到如何对食品包装安全质量进行有效控制使食品安全得到最有效的保障
碳酸钙 形貌 表面改性,碳酸钙作为最主要的生物材料之一其结构和形貌决定着它的各项性能因此本文采用化学控制与表面修饰结合的方法选用一系列有机质制备出具有多种特殊形貌的碳酸钙材料并对其形成机理进行了探讨在反应过程中有机质不仅改变碳酸钙的表面性质而且对碳酸钙成核和生长起到控制作用这一技术具有开创性而且具有广阔的工业应用前景第一章是绪论介绍了碳酸钙工业的发展概况纳米碳酸钙的性质制备与表面修饰以及本文选题的目的和意义第二章采用沉淀反应方法利用聚乙烯吡咯烷酮PVP和十二烷基磺酸钠SDS复合添加剂作为有机模板制备了中空球状方解石型碳酸钙同时考察了不同温度SDS和PVP浓度对碳酸钙结晶和聚集行为的影响进而对其反应机理进行了初步探讨第三章采用沉淀反应法以工业上常见而廉价的聚丙烯酸PAAS作为有机质制备了蝶状文石型碳酸钙考察了一系列条件对于文石型晶体成核及生长的影响并初步探讨了其生长机理第四章采用碳化法以聚丙烯酸PAAS作为添加剂制备出具有完整率高且分布均匀的针状方解石型碳酸钙粒子找到了适合针状方解石碳酸钙粒子生长和稳定存在的条件初步探讨了针状方解石型碳酸钙粒子的生长机理第五章选取聚乙二醇PEG为有机质采用碳化法制备出棒状方解石型碳酸钙并推测了其反应机理第六章利用碳化法选用了几种常见的表面改性剂硬脂酸钠十八碳醇磷酸酯和油酸对其进行了表面改性通过有机质控制碳酸钙的晶体形状与大小同时改变碳酸钙的表面性质所得碳酸钙粒子由亲水疏油性直接转化为疏水亲油并提出了合理的碳酸钙表面改性原理此方法为改性碳酸钙生产提供了一定的理论基础也为新型材料的研究提供了更加广阔的空间综上所述本文对于充分利用我国丰富的石灰石矿产资源研究开发和制备碳酸钙产品的新方法新工艺从而进一步提高其产品的质量和附加值具有重要意义同时获得了一些创新性的研究成果在碳酸钙的合成和表面修饰中引入新的思路对碳酸钙表面改性的工艺过程和质量控制将起到一定的指导作用甚至对其他粉体材料的表面改性也具有一定的参考价值
VOC 排放清单 化学组分 情景分析,挥发性有机化合物VOC是大气臭氧和二次有机气溶胶污染的关键前体物准确描述其排放特征是研究我国区域复合大气污染的前提对我国未来大气污染综合控制决策具有重要意义本研究旨在建立我国高分辨率VOC排放清单对我国人为源VOC排放的部门时空物种分布及大气环境性质进行全面分析研究首先针对130余种排放源建立了4级污染源分类系统基于VOC物理结构和化学性质特征建立了VOC物种分类系统在此基础上构建了可以映射到第4级排放源的活动水平排放因子化学组分数据库开发了排放清单不确定性定量分析模型由此构建了我国高分辨率VOC排放清单的编制技术方法生物质家庭炉灶燃烧和溶剂产品使用是重要的与发达国家存在典型差异的VOC排放源其VOC排放因子和化学组成存在着较大的不确定性因此本研究针对这两类污染源进行了测试与调研补充完善了我国VOC排放因子数据库一方面建立了固定燃烧源VOC采样分析系统通过现场测试获得了典型生物质炉灶燃烧过程的VOC排放因子和化学组成同时针对10类重要溶剂产品基于系统调研计算其在不同行业不同技术条件下的VOC排放水平和特征基于上述工作建立了中国当前及2020年的人为源VOC排放清单结果表明2005年我国VOC排放量为19406kt其中固定燃烧源道路移动源溶剂产品使用源和工业过程源是主要的排放部门分别贡献了总排放的283242176和158VOC排放的空间分布很不平衡江苏山东广东是排放最高的省份排放量均超过了1500kt化学组分方面主要由烷烃20不饱和烃21苯系物30构成表现出了较高的大气氧化活性和毒性其平均光化学臭氧生成潜势POCP为537毒性VOC的排放比重约占30预测结果表明至2020年在现有控制政策下我国人为源VOC排放量将增至26523kt若参考发达国家的法规标准针对工业过程源和溶解产品使用源采取更为严格控制措施有可能将VOC排放量维持在19943kt
快速成形 光固化三维打印 赛尔XJ500 光敏树脂 实体材料 支撑材料,光固化三维打印技术类似于UV喷墨打印是采用液滴喷射成形的快速成形技术在成形过程中使用两组喷头分别喷射光固化实体材料和光固化支撑材料随即利用紫外光照射固化逐层堆积成形打印完毕后用水枪去除支撑材料得到需要的零件它将喷射成形和光固化成形的优点结合在一起提高了成形效率和精度降低了成本光固化三维打印需要使用实体光固化材料和支撑光固化材料来成形零件选择恰当的成形材料至关重要目前只有3DSystems公司和OBJET公司有光固化三维打印设备和配套成形材料成形温度分别为100110和7075本课题组是国内第一家研究光固化三维打印设备和成形材料三维打印机使用赛尔XJ500喷头喷射光敏树脂成形温度为5055成形温度越低成形材料的选择面越窄材料性能要求越苛刻因此成形材料的制备和性能研究是一个迫切需要解决的难题本文根据三维打印机紫外光源的特点和成形材料化学反应机理总结了成形材料的特性参数收缩翘曲和喷射铺展参数的实验方法合成了聚丙二醇二缩水甘油醚二丙烯酸酯确定最佳合成条件以聚丙二醇二缩水甘油醚和丙烯酸为反应物反应温度控制在100110催化剂NN二甲基苄胺的质量分数为080阻聚剂对甲氧基苯酚的质量分数为020040以它和阳离子单体制备了一种混杂型实体材料适合在55稳定喷射光敏性好固化后的零件具有较佳的热机性能合成了自由基型实体材料的原料低粘度氨基甲酸酯丙烯酸酯确定最佳合成条件以TDIHEA和PEG为反应物第一步反应过程中nTDInHEA1催化剂DBT质量分数02反应温度40反应时间23h第二步反应过程中nTDInPEG2反应温度5560反应时间为56h以它为主要原料制备了一种自由基型实体材料适合于50工作喷射稳定性铺展性能较好但固化收缩率大固化速度稍慢研究了阳离子型实体材料中苄醇促进剂的作用苄醇通过活化单体机理和自由基诱导鎓盐光解机理加速脂环族环氧和氧杂环丁烷光固化速率自由基诱导鎓盐光解机理起主要作用其中苄醇上带给电子性基团更有效地稳定了苄醚自由基和苄醚阳离子使阳离子型光引发剂光解速率加快从而加速阳离子体系固化速率实验结果与理论相符研究了阳离子型实体材料中氧杂环丁烷的光固化动力学氧杂环丁烷首先被质子化形成了二级氧鎓正离子二级氧鎓正离子受另外一个单体亲核进攻而开环相应地生成一个三级氧鎓正离子继续不断受单体进攻形成聚合物三级氧鎓正离子相对稳定因此最后一步反应活化能很高一旦克服其活化能反应将迅速进行以脂环族环氧氧杂环丁烷和乙烯基醚为主要反应性原料制备了蓝色阳离子型实体材料性能测试表明这种阳离子型实体材料喷射稳定适合在55下工作阳离子型实体材料的光敏性固化后力学性能热性能较佳满足三维打印的要求合成了三维打印支撑材料的两种齐聚物其中水性氨基甲酸酯丙烯酸酯的最佳合成条件是第一步在甲苯二异氰酸酯中滴加二羟甲基丙酸的反应温度为30反应时间15小时第二步加入聚乙二醇的反应温度为4550反应35h第三步滴加丙烯酸羟乙酯的反应温度为5055反应约5h当TDIDMPAPEG的投料摩尔数比为421时得到羧基酸值约为665mgKOHg的水性氨基甲酸酯丙烯酸酯齐聚物使用三乙胺100中和羧基后这种齐聚物具有较好的水溶性通过醇钠酰氯法合成了聚乙二醇二丙烯酸酯聚乙二醇1000二丙烯酸酯所含醚键最多亲水性好固化后强度低作为另一种齐聚物以上述两种齐聚物β羧乙基丙烯酸酯和温敏材料PEOPPOPEO配制了支撑材料支撑材料的喷射稳定性较好很少有堵孔现象其光敏性较实体材料差一点观察成形后支撑材料和阳离子型实体材料垂直结合面的SEM照片并通过在水中浸泡和剥离性能研究表明支撑材料较容易去除
数字印刷机 喷墨数字印刷 印刷技术 喷墨技术 单张纸 卷筒纸 计算机技术 电子油墨 喷墨打印技术 高精度,"随着计算机技术、喷墨打印技术、高精度喷涂装置、超细染料制备等技术、装备和原料的不断发展、更新,明显地加速了数字印刷的工业化和实用化。在2008年德鲁巴国际印展会(Drupa)上,数字印刷成为最大的亮点,而喷墨数字印刷更成为亮点中的亮点。本文较全面地阐述了数字印刷和数字印刷技术,重点介绍了喷墨数字印刷技术和各种品牌的数字印刷机,并对数字印刷技术的发展前景进行了展望。"
水溶性分散剂 水性油墨 超细色浆,"以苯乙烯和丙烯酸为聚合单体,甲苯为溶剂,采用溶液聚合法合成了水溶性颜料分散剂。以水溶性分散剂、颜料及助剂制备了超细颜料色浆,以自制乳液为连接料,加入超细颜料色浆,经分散、研磨制成了超细水性油墨,对超细油墨的细度、耐水性、光泽度等性能指标进行了测试。结果表明:超细水性油墨的细度为0.5～0.8μm,耐水性为5级,光泽度为0.8,优于目前水性油墨企业标准,其它性能指标符合水性油墨企业标准。"
柔性版水基油墨 屈服值 粘度 颜料体积浓度 柔性版印刷 剪切速率 表面活性剂 剪切应力 颜料粒子 流变特性,"在分析柔性版印刷水墨在传输转移过程中的流变特性的基础上,研究了剪切应力、剪切速率、屈服值、油墨颜料粒子、表面活性剂以及温度等对柔性版水基油墨粘度的影响。结果表明,剪切应力、剪切速率和屈服值对水基油墨的粘度有直接影响,总体上可以用Carreau模型来描述。表面活性剂等助剂的加入通过对颜料体积浓度和油墨屈服值的影响,间接影响油墨粘度。"
大功率紫外发光二极管 封装 多芯片阵列 油墨固化 热管理 光学建模 热学建模,随着紫外发光二极管UVLED芯片技术及其封装技术的快速发展由于紫外LED相比传统光源具有发光效率高寿命长节能环保反应速度快等特点使其在固化等行业具有巨大的市场前景各个国家地区都争相投资研发紫外LED光源这也将进一步推动相关的光电子材料能源半导体芯片制作以及封装等行业的发展影响LED出光效率主要有芯片本身和后期的封装结构目前紫外LED的发光功率普遍较低除了芯片制作水平的需要提高之外封装技术对LED的发光效率特性也有重要的影响本文主要工作是围绕紫外LED的封装工艺提出了点光源和可用于油墨固化的大功率芯片封装结构并对整个封装工艺进行研究具体包括以下内容首先介绍了目前大功率紫外LED在国内外的发展状况分析了紫外LED的市场应用前景及它应用于固化等行业的优点及可行性并引出当前LED封装所存在亟需解决的问题接着分析了热量产生原理和LED的封装热阻计算方法并比较分析了大功率LED封装材料如基板封装胶透镜和导热界面材料的选型增强器件的散热能力提高器件的可靠性再次提出了单颗LED和可用于油墨固化的大功率LED的结构设计方案结合计算机进行光学和热学建模仿真寻求用于紫外LED封装的最优LED间距以及有利于散热的最佳导热界面材料热导率和其厚度对结温的影响最后研究了紫外LED的封装工艺过程制备出点光源和大功率面光源模块并介绍了发光散热方面相关性能测试指标初步开展了VI曲线波长半带宽等指标的测试实验由于封装很大程度决定了LED发光器件的性能本课题的研究为紫外LED芯片封装具有重要的实用价值
电子墨水 微胶囊 酞箐蓝BGS 电场响应,"采用十八胺对酞青蓝BGS进行化学修饰,以Span-80为稳定剂,四氯乙烯为分散介质,制备了分散性和稳定性良好的电泳显示液.用该电泳液作囊芯,以尿素和甲醛进行界面反应形成囊壁,制备了蓝色电子墨水微胶囊,讨论了搅拌速度、酸化时间和固化条件等对微胶囊形貌与物理性质的影响.所制备微胶囊呈规则球形,表面光滑,囊壁结构致密,平均粒径为100μm,包覆率达89%.采用红外光谱、光学显微镜和电泳实验等方法,研究微胶囊结构及电场响应,蓝色电泳液微胶囊在电场作用下具有明显可逆移动响应"
