HDPE LDPE LLDPE PP PVC PS ABS PA PC POM PET PBT PPO LCP 聚醚醚酮 酚醛树脂 PU 不饱和聚酯 环氧树脂,"收集了2012年7月~2013年6月世界塑料工业的相关资料,介绍了2012~2013年世界塑料工业的发展情况,提供了世界塑料产量、消费量及全球各类树脂的需求量及产能情况。按通用热塑性树脂(聚乙烯、聚丙烯、聚氯乙烯、聚苯乙烯、ABS树脂),工程塑料(尼龙、聚碳酸酯、聚甲醛、热塑性聚酯、聚苯醚),特种工程塑料(液晶聚合物、聚醚醚酮),通用热固性树脂(酚醛、聚氨酯、不饱和聚酯树脂、环氧树脂)不同品种的顺序,对树脂的产量、消费量、供需状况及合成工艺、产品应用开发、树脂品种的延伸及应用的进一步扩展等技术作了详细介绍。"
绿色印刷;印刷杂志;世界环境日;行业管理者;印刷版;品牌认知度;采购行为;绿色认证;消费态度;问卷调查;,"本刊讯第二次中国绿色印刷企业调查启动媒体见面会于6月5日""世界环境日""在北京举办。由中国印刷技术协会、中国印刷杂志社牵头开展的第二次中国绿色印刷企业调查,将在2014年6~10月期间,对截至2013年12月31日前获证的400余家绿色印刷企业进行调查。调查工作将围绕用户、供应商、行业管理者开展;内容涉及企业绿色印刷原辅"
竞争战略 低成本战略 QSPM矩阵 VMI销售模式 ABC分析法,当前包装印刷公司步入了低利润水平时期为了在残酷的竞争中得以生存包装印刷公司持续对油墨生产公司压低价格因为油墨领域准入门槛不高我国市场上已有三百多家油墨生产单位受到产品特征类似的影响公司间的价格竞争逐渐升级太原DIC油墨是一家以生产包装印刷油墨为重要业务的公司在原材料提供企业印刷公司对手油墨生产公司三方的价格竞争下其收益水平与市场占有份额不断下降已经威胁到了公司的生存与发展怎样快速脱离当前困境已是企业亟待解决的问题本文对太原DIC油墨有限公司所处的外部环境与内部环境进行了剖析分析了企业自身存在的实际问题和所面临的机遇与挑战为企业重新制定了成本领先战略且以此战略为引导重塑了企业的经营理念及价值链第一是提升运营能力降低运营成本具体包括开辟蓝海产品实行精细化生产管理实行全面质量生产管理第二是进行技术创新与设备改造降低生产成本第三是建立VMI销售模式降低销售成本第四是加强客户技术服务降低服务成本具体包括组织客户加强专业知识学习建立为客户培训技术人员的机制论文进一步提出了太原DIC公司竞争战略实施的保障措施第一是重新构建有利于降低成本的采购组织第二是利用ABC分析法挖掘新的利润源第三是采取降低人力资源成本的管理模式规范公司的预算管理控制费用成本不断优化公司的绩效管理和薪酬机制调整组织模式确保岗位和人才的相符性严格控制人员编制提高招聘质量提升员工的忠诚度减少离职成本第四是提升信息化水平降低行政成本不断提升信息化应用水准强化商业智能和决策支持系统的建设高度重视对信息化人才的培养为信息化人才培训提供保障新的企业竞争战略及实施保障将以新视觉新思路来解决企业当前面对的难题提高公司的竞争能力与盈利能力引领企业走上长足发展的道路
过度包装 适度包装 绿色包装 可持续发展,"包装伴随商品流通的产生而出现,是商品不可或缺的附属品,有力地见证了现代社会的""抛弃型""文化。从这种文化中不难发现,大部分光鲜靓丽的包装背后,存在着一系列垃圾废弃、资源浪费和生态污染的问题。随着环境的不断恶化,过度包装逐渐成为社会焦点,""绿色思维""开始被有责任心的设计师重视。本文对过度包装的危害进行了分析,从源头遏制过度包装,提出可持续发展的绿色包装设计原则、改进方法和发展趋势,将包装设计的终极价值上升到与生态环境息息相关的层面,指出发展绿色包装是实现可持续发展的必由之路。"
印刷 油墨清洗剂 表面活性剂 清洗力,作为印刷过程中必备环节油墨清洗剂的使用量非常大而且由其带来的经济和社会效益更是不可忽视的目前使用的清洗剂多为有机溶剂清洗效果良好成本相对也低但具有高污染性与高毒性本研究围绕清洗剂的稳定性安全性和环保性研制了两种以水代油安全性价比高的新型环保印刷油墨清洗剂本文在表面活性剂HLB理论表面张力以及溶剂溶解力等理论的基础上针对印刷设备上残留的油墨垢筛选了适宜的表面活性剂和溶剂利用正交法进行了一系列溶剂复配和单组分双组份三组分表面活性剂复配的实验研究最终获得了对油墨垢具有高效乳化和强溶解能力的多组分混合表面活性剂FA3和混合溶剂油酸异丙醇200溶剂汽油二乙二醇乙醚研究表明多组分表面活性剂以及多组分溶剂复配后产生的协同增效作用使清洗剂的清洗力明显优于单组分表面活性剂和溶剂本文研制的OW型油墨清洗剂以及水基油墨清洗剂经过配方优化并通过国家标准验证了其可靠性通过小试等研究得到了最优的工艺条件最后得出OW型微乳清洗剂的最优配方为有机溶剂油酸异丙醇200溶剂汽油和二乙二醇乙醚四者分别以31025和15复配表面活性剂F25表面活性剂A325硅酸钠05EDTA4Na05苯并三氮唑1苯甲酸钠1葡萄糖酸钠1尿素1香精05水余量水基印刷清洗剂的配方为表面活性剂FA1A3的质量百分比分别为821三乙醇胺1PAA1葡萄糖酸钠1苯并三氮唑1苯甲酸钠1尿素1氯化钠2水余量检测结果表明最终的产品对印刷油墨具有良好的溶解乳化分散和清洗效果两种产品具有较高的推广应用价值
绿色印刷;操作标准;管理体系标准;《公告》;印刷协会;效益原则;成本管理体系;产品质量;印刷产品;程序表;,"要有针对性、实用性,有操作规范,让一线员工长期受益,就是把培训讲义与操作标准合一,学的是操作标准,做的是操作标准,检查的也是操作标准,取得效益靠的也是操作标准,这样才省时省事,符合适宜性和效益原则。《关于实施绿色印刷的公告》(以下简称《公告》已发布两年多了,绿色印刷的实施已初见成效,但进展速度与效率仍然有待提高,尤其是绿色印刷培训还须快马加鞭,否则无法持续提高绿色印刷的实施绩效。绿色印刷培训现状分析两年多来,我国进行了大面积"
绿色包装 结构设计 包装材料 包装设备,"环境问题是当前我国经济高速发展过程中面临的最紧迫的问题之一。随着政府及各种环保组织对绿色消费的宣传和倡导,绿色消费正逐渐成为一种自觉的消费习惯。因此,绿色包装研究也越来越得到更多学者重视。本文介绍了国内绿色包装近期在包装结构的绿色设计、包装材料的绿色研发和包装设备的绿色生产方面所做的工作。"
视觉光学 印刷清晰度 倾斜刃边 视觉感知质量 评价模型,"对印刷清晰度视觉感知质量的检测算法及其评价模型进行了研究。通过对印刷清晰度影响因素的分析,设计了一个含倾斜刃边的印刷清晰度测试靶标,提出了一种优化的基于截断频带的印刷清晰度质量指标检测算法;对26个具有不同清晰度效果的数字印刷品开展了清晰度的客观测量和主观评价,基于主客观数据耦合构建了一种新的印刷清晰度感知质量评价模型。另抽取20个数字印刷品进行验证,对印刷清晰度感知质量的预测得分与主观评价得分的相关性进行了分析,结果显示两者间具有很好的一致性,相关系数达到0.9916,说明印刷清晰度感知质量的定量测评方法可行、有效,可解决印刷业长期以来只能依靠人眼进行主观目测评价印刷清晰度的问题。"
印刷电子 碳纳米管 双亲嵌段共聚物 气敏传感器,"印刷电子技术较传统硅基微电子技术具有大面积、柔性化与低成本的优势,具有广阔的应用前景。而印刷电子材料的制备是印刷电子技术得以蓬勃发展的关键所在。碳纳米管(CNTs)是近年来发展迅速的新型碳材料之一,可应用在透明导电薄膜、晶体管、电容器、传感器、催化剂、高强度材料等各个材料领域。本文主要介绍了采用双亲共聚物改性CNTs,制备适用于印刷电子的导电墨水及其在印刷电子器件上的应用。"
数字出版 按需印刷 版权保护 学术认定,"数字出版时代的到来使纸质学术期刊的有效需求日渐萎缩,而传统的批量印刷又有起印数的要求。因此,学术期刊的按需印刷成为解决这一问题的有效途径。本文认为,按需印刷运用于学术期刊是可行的,但按需印刷的广泛运用需要解决印刷主体、版权保护、学术认定等问题。"
深圳 臭氧 敏感性 源排放,"利用美国EPA开发的区域多尺度空气质量模式CMAQ对2008年8月发生在深圳地区的臭氧污染过程进行模拟,运用源敏感性识别工具DDM-3D分析深圳本地排放源及周边地区排放源对深圳地区臭氧污染形成的敏感性.研究表明,VOCs人为源排放对深圳臭氧形成敏感度高,控制深圳臭氧污染的关键在于控制VOCs人为源排放,控制重点应放在化学品/橡胶/塑胶、印刷、电子产品制造、家具、玩具、制鞋、建筑涂料使用、家用溶剂等方面;深圳的臭氧污染具有区域特征,在不利天气条件下,需与周边城市协调控制才能达到8h平均浓度120μg/m3的目标."
纳米纤维素 磁性纳米纤维纸 功能微米纤维 分散剂 锂/钠离子电池,纳米纤维素是直径100nm长度可到微米的纤维聚集体它具有优异的机械性能巨大的比表面积高结晶度高亲水性高透明度低密度良好的生物可降解性与生物相容性以及稳定的化学性质因此纳米纤维素在生物制药食品加工造纸能源材料功能材料等领域已显示出巨大的应用潜力然而细胞壁外层微纤丝呈网络状排列以及纤维的高结晶度降低了纤维素对试剂的可及度使得纤维溶解及分丝帚化十分困难而常规的处理技术与方法制备纳米纤维素存在能耗高或得率低等问题严重阻碍了纳米纤维素在上述领域中的应用研究步伐论文针对植物纤维结构与形态特点主要开展了纳米纤维素制备纳米纤维基磁性功能纸纳米纤维素基功能纤维及纳米纤维素分散剂研究与应用等方面的工作纳米纤维素制备方法上首先系统分析比较了打浆超声波氢氧化钠尿素硫脲体系对纸浆纤维纳米化的作用打浆处理能有效降低纤维的长宽度有助于纤维的润胀与分丝帚化超声波处理将使纤维表面产生沟壑裂纹对破裂破除细胞壁外层有一定的帮助而NaOH尿素硫脲体系能打开纤维间的氢键结合促使纤维发生高度润胀结合以上处理方法在文中制备了高得率高热稳性的纳米纤维素TEMPO选择性氧化能赋予纤维更多的羧基基团有效削弱纤维微纤丝间的内聚力促使纤维吸水润胀借助微射流技术处理TEMPO氧化纤维制得了水溶性及分散稳定性优异的纳米微细化纤维NFC透明磁性纳米纤维纸的制备通过将磁性纳米粒子与NFC混合通过过滤实现磁性纳米粒子固定在纳米纤维纸三维网路结构中从而制备了高强度透明磁性纳米纸其透明度高达86抗张强度为1713MPa磁矩为143μB研究发现透明磁性纳米纤维纸的光学力学以及磁学性能都与Fe304纳米颗粒的含量有关Fe304纳米颗粒的含量越高透明度越低力学性能越差然而磁化强度越高且NFC的存在对于Fe304纳米颗粒的的磁矩基本没影响该制备原理与方法同样适用于导电或导热等功能纳米纤维纸的制备以一维的NFC和二维的氧化石墨烯GO为原料制备了高强度的GONFC微米纤维高强度微米纤维以GONFC的混合液晶纺丝液通过湿纺的方法得到研究发现GONFC微米纤维强度明显高于单独的GO微米纤维或者NFC微米纤维强度因为NFC能利用羟基分子间氢键作用将GO片与片粘接在一起提高了GO片间的结合强度同时NFC可以像线一样将二维GO片连接起来二维GO也可以将多跟纤维结合起来宏观上提高NFC间的氢键结合密度这种GO与NFC之间的协同作用由此大幅度提高了复合微米纤维的机械性能分子学动力模拟也证实了上述结论对复合微米纤维进行离子强化渗透处理发现离子键的引入能进一步增强微米纤维强度最终得到的GONFC复合微米纤维抗张强度可达4424MPa弹性模量为341GPa研究也发现NFC与GO间的协同作用原理适用于其他形式的高强材料制备研究将得到的GONFC微米纤维进行炭化处理可以得到超导电cGONFC微米纤维其平均导电率为64960Scm研究表明GO将成为NFC炭化模型剂将促进NFC的炭化程度炭化后的NFC形貌由球形变为涂覆在炭化GO片上的炭涂层同时NFC炭涂层也起到对炭化后的GO缺陷修复与连接炭化GO片的作用进而提高微米纤维的导电性能对实验制得的超导cGONFC电微米纤维用于锂离子电池组装试验63个充放电循环以后电池的放电容量稳定在312mAhg另外超导电微米纤维也具有用于制备柔性可穿戴电子设备的潜在用途利用NFC表面存在大量羟基的亲水点与CH基团的疏水活性点的两亲性可作为二维材料BN和MoS2以及一维材料CNT理想的分散与稳定剂研究结果表明以NFC作为分散剂BNMoS2和CNT分别被分散在水溶液中并成功制备出了具有导热功能的BN复合薄膜薄膜导热系数约为150WmK抗张强度182MPa钠离子电池MoS2复合薄膜薄膜抗张强度达159MPa第一个循环充电电容335mAhg第三个循环后充放电效率稳定在85以上以及用于可穿戴电子器件的CNTNFC微米纤维抗张强度达247MPa导电率约为2668Scm和BNNFC微米纤维抗张强度为244MPa本论文以植物纤维制备的纳米纤维素为原材料基于纳米纤维素优异的机械性能表面两亲特性高透明度低的热膨胀系数以及稳定的化学性质等诸多独特性能首次研制出了透明磁性纳米纤维纸超导电纤维状锂离子电池电极材料钠离子电池MoS2薄膜电极材料导热BN薄膜以及GONFCBN微米超强复合纤维并成功进行了相关验证实验取得了较为满意的研究结果研究发现纳米纤维是薄膜材料超强复合纤维制造的理想结构单元与增强剂并且首次揭示纳米纤维素对二维材料水相分散所体现出的高度分散与稳定性能进一步拓宽了纳米纤维素的应用范围
纤维性能 超分子结构 氢键 脱墨 漂白,随着保护森林资源发展低碳经济的需要废纸已成为造纸工业的重要原料之一但纤维一经回用其性能发生衰变导致纤维回用品质降低直接影响了废纸的利用率因此突破废纸纤维衰变抑制与品质提升关键技术的难题有利于实现废纸纤维的高效循环利用对于造纸工业可持续发展具有重要意义本文针对纤维性能衰变的缺陷从纤维的微观结构入手着重研究了不同工艺条件下纤维素超分子结构氢键等结构的变化进一步探讨了纤维微观结构与宏观性能的作用机制最后提出了抑制纤维性能衰变的调控方法研究结果表明随着回用次数的增加纤维长度和细小纤维的含量变化不明显XRDFTIR测得的纤维素的结晶度002面微晶尺寸和微晶横截面积均呈增大趋势纤维发生共结晶现象导致了纤维性能的衰变FTIR分析表明纤维间氢键逐渐增强形成了致密的网络结构促进了纤维性能的衰变回用过程中纤维超分子结构氢键强度的变化最终影响了纤维的润胀性能和成纸物理性能经五次回用后纤维保水值减少220抗张指数下降5471撕裂指数下降935耐破指数下降3741不同的脱墨工艺对纤维性能的影响存在一定的差异研究结果表明经碱性脱墨中性脱墨和酶法脱墨后纤维长度和细小纤维含量均降低表明脱墨过程对纤维有不同程度的损伤其中碱性脱墨后损伤最大中性脱墨次之酶法脱墨最小从SEM图像中也能得出相同结论三种脱墨方式处理后纤维素结晶度由6356分别降低至55315898和6129002面微晶尺寸和微晶横截面积均呈下降趋势同时纤维分子间氢键的键能和相对含量都呈下降趋势表明三种脱墨方式对纤维结晶区有破坏作用纤维微观结构的变化导致纤维的保水值分别上升了203133和280同时成纸的抗张指数撕裂指数耐破指数也有所提高不同的漂白工艺对纤维性能的影响也存在一定的差异研究结果表明经过氧化氢漂白连二亚硫酸钠漂白漆酶漂白后纤维长度变化不大表明三种漂白方式能较好的保持纤维形态同时细小纤维含量升高SEM发现漂白后纤维表面变得光滑推测可能是纤维表面出现了剥离现象过氧化氢漂白后纤维素的结晶度降低002面微晶尺寸从47nm下降到42nm而经连二亚硫酸钠漂白和漆酶漂白后结晶度上升002面微晶尺寸上升至50nm53nm纤维分子间氢键的键能和相对含量的变化趋势与纤维晶态结构相同说明过氧化氢漂白能破坏纤维晶区稳定性和有序性而另两种漂白方式的作用与过氧化氢漂白相反漂白后过氧化氢漂白浆纤维保水值增大连二亚硫酸钠漂浆纤维保水值基本不变漆酶漂白浆纤维保水值增减小在以上研究基础上本文进一步探讨了抑制废纸纤维品质衰变的调控方法研究表明优化脱墨漂白工艺适用于废旧新闻纸和混合办公废纸的脱墨和漂白与常规工艺相比成纸的物理性能大幅度提高同时优化脱墨工艺还具有污染负荷小等优点
油墨 抑菌 植物挥发油 油性 科斯 防菌 国家知识产权局 中华人民共和国 股份有限公司 专利证书,"苏州科斯伍德油墨股份有限公司于近期收到中华人民共和国国家知识产权局颁发的《发明专利证书》。本发明涉及一种防菌抑菌的油性油墨,所述防菌抑菌的油性油墨含有重量百分比为0.0005%~10%的植物挥发油。本发明通过将抗菌抑菌的植物挥发油添加到油性油墨,并对油性油墨的配方进行了适应性改进,提出了防菌抑菌的油性油墨。"
绿色印刷;印刷杂志;印刷有限公司;绿色发展;采购行为;知度;消费态度;印刷工价;印刷集团;原辅材料价格;,"为准确把握绿色印刷企业绿色原辅材料的使用情况,促进绿色印刷产业健康发展,2014年5月,中国印刷技术协会及中国印刷杂志社将在全国范围内启动第二次中国绿色印刷企业调查活动。本次调查围绕""绿色印刷原辅材料""这个中心,内容涉及到企业在绿色印刷原辅材料使用情况、认知度、消费态度、采购行为习惯等,为中国绿色印刷实施工作提供了重要依据。绿色发展是行业必由之路,绿色发展离不开绿色原辅材料。实施绿色印刷,印刷企业应在印刷材料,工艺、环境三个方面下功夫,而真正生产符合环保要求、无污染的绿色印刷产品,采用绿色环保的原辅材料至关重要。从本次按受调查的400余家获得绿色印刷认证的印刷企业中,我们选取了部分企业的建议精华,从中可以一窥印刷企业对于使用绿色印刷原辅材料的态度及需求。"
绿色印刷;印刷生产过程;原材料选择;柔性版印刷;印刷产品;柔印;循环利用;资源节约;印刷产业;印刷方式;,"绿色印刷要求与环境协调,包括环保印刷材料的使用、清洁的印刷生产过程、印刷品对用户的安全性,以及印刷品的回收处理及可循环利用。即印刷品从原材料选择、生产、使用、回收等整个生命周期均应符合环保要求,因此受到了业内业内人士的高度重视。"
丝网印刷技术;印刷产业;印刷界;印刷效果;印刷方式;印刷人;印刷所;印品;品质感;印后加工技术;,"随着科技日新月异的进步,数字技术的高速发展使得数字印刷技术越来越成熟,并且不断渗透到印刷业的各个环节,数字印刷正在影响着全球的印刷产业格局。丝网印刷作为传统四大印刷方式的一种,以其独特的质量和独到的印刷效果在印刷界占有稳固的地位,被称为万能印刷。那么,面对数字印刷的挑战,丝网印刷技术该如何应对?而在这一挑战下,又有何种机遇?丝网印刷的发展从20世纪70年代起丝网印刷在全球范围内开"
绿色标志 绿色印刷标准 绿色购买法 绿色工厂认证,"日本的绿色印刷项目最早可以追溯到印刷油墨工业联合会于1973年推出的NL标准,至今已有41年的历史。与中国不同的是,日本的绿色印刷的参与者并不局限于印刷企业,也包括油墨生产厂家及纸张生产企业;而且,其标准又存在着国家、行业以及企业的不同区分。此外,自2006年开始推动的绿色印刷工厂认证项目,不仅与ISO 14001准则密切关联,而且其他准入门槛也有较高要求,致使目前得到标准认可的日本企业只有305家。"
UV-LED喷墨油墨 配方设计 油墨性能 印刷质量,随著环境保护呼声日益高涨油墨的环保化是一个重要的发展趋势近年来UV油墨以其环保高效高质量适应性广等优势成为目前受到最多关注的新型油墨拥有巨大的发展前景但由于常规UV光源为高压汞灯存在寿命短耗电量大承印材料受热变形及重金属污染等缺陷而UVLED光源是利用光电转换原理该固化方式更为节能环保且光源寿命长辐射热量低成为油墨的新宠本课题旨在通过改变UVLED喷墨油墨组分和配方以达到更好的油墨固化速度和印刷质量的提高本论文在前期UV喷墨油墨研究制备的基础上通过不同颜料光引发剂的组合制备油墨并用不同波长及辐射能量的UVLED光源测试油墨的固化速度研究油墨颜料透光窗口光引发剂吸收光谱和光源辐射光谱的匹配性对UVLED喷墨油墨固化速度的影响改变光引发剂预聚物单体种类分别制备油墨研究各组分对油墨分散性黏度表面张力和固化速度等性能的影响并通过配方实验设计油墨配方通过改变单体种类制备色浆及油墨研究单体对色浆分散性及UVLED喷墨油墨印刷质量的影响研究结果表明预聚物单体的结构光引发剂对光的吸收性及其含量光源的结构与性能参数对UVLED固化油墨的固化速度都有很大影响所研制的油墨在相匹配的光源下有较高的固化速度预聚物和单体对油墨的各项性能均有不同程度的影响根据实验配方制备的油墨综合性能优异单体对色浆的分散性以及UVLED喷墨油墨的印刷质量也有较大影响
环境保护 绿色印刷 教科书绿色印刷,"多年来,我国积极实施可持续发展战略,将环境保护放在重要的战略位置,全面推进节能减排,着力解决影响可持续发展和损害公众健康的环境问题。绿色印刷是科技发展水平的体现,同时也是替代产生环境污染和高能耗的传统印刷方式的有效手段。文章从人民教育出版社实现中小学教科书绿色印刷来展现教科书绿色印刷的发展历程。"
紫外技术;UV-LED;凸版印刷机;印刷科技;溶剂型油墨;柔版印刷机;平版印刷机;凹版印刷机;丝网印刷;移印;,"紫外技术在印刷上的广泛应用至今是非常普遍的了,无论是柔版印刷机,还是凸版印刷机、柯式平版印刷机、凹版印刷机以及丝网印刷、移印、滚涂、淋涂,UV技术的喷墨打印也越来越多。UV技术以环保为前提,逐步取代传统的溶剂型油墨,尤其是在一些特殊的要求上,如食品包装;特殊效果上,如冰花、磨砂等,UV技术大放光彩。但是传统UV灯在使用过程中一般功率较大,动辄几千瓦,多则几十千瓦每支,能耗较高。而且在使用"
印刷 绿色印刷 发展策略,"绿色印刷是印刷业重要的发展趋势。我国实施绿色印刷3年来,取得了阶段性的成果。通过对长三角、珠三角和环渤海地区200多家印刷企业的调研,详细分析和阐述了我国绿色印刷的发展现状及存在的问题,提出了绿色印刷的发展策略与建议。"
LED 照明杀菌灯 深紫外LED 开关电源 恒流源 Buck Flyback,LED照明杀菌灯是LED的最新应用方向之一论文对LED照明杀菌灯及其关键技术进行了研究研制了一款LED照明杀菌灯并成功应用于家畜家禽养殖场室内环境论文的主要工作围绕着照明杀菌灯的研制及其关键技术展开LED照明杀菌灯分为白光照明灯和紫外线杀菌灯两部分论文首先对白光和紫外线光源进行了研究其次根据LED照明杀菌灯的性能指标研究确定了LED白光照明灯和紫外线杀菌灯的驱动电源方案两种驱动电源方案均采用开关电源作为拓扑结构白光照明灯采用Buck拓扑结构紫外线杀菌灯采用Flyback拓扑结构论文还对LED驱动电源的组成部分进行了设计包括EMI滤波功率因数校正箝位保护电路高频变压器线性恒流源反馈电路等并对各部分的具体参数进行分析和计算论文制作了LED照明杀菌灯的驱动电源和LED照明杀菌灯的样机在实验室对LED驱动电源的漏极电压输出电压和电流及其纹波等关键波形进行了测试和分析在现场实际环境中进行了长期的试验验证了方案的正确性
中小学教科书;绿色印刷;地方课程;全国义务教育;教辅材料;印刷从业人员;国家课程;环境标志产品;印刷产品;青少年儿童;,"近日,陕西省新闻出版广电局、教育厅、环境保护厅联合下发了《关于全省中小学教科书实施绿色印刷的通知》,要求从今年秋季起,实现陕西省中小学教科书绿色印刷全覆盖,并逐步推行教辅材料、课业簿册的绿色印刷。中小学教科书实施绿色印刷的范围包括全国义务教育阶段国家课程和地方课程的所有教科书。中小学教科书必须委托获得绿色印刷环境标志产品认证的西安新华印务有限公司等27家印刷"
绿色印刷;全印展;印刷发行管理;绿色未来;印刷标准化;王岩镔;张双儒;于永湛;商业票据印刷;科技标准司;,"随着绿色印刷认证工作不断推进,越来越多的企业加入到了绿色印刷的队伍中来。截至2014年5月,全国共有573家印刷企业通过绿色印刷认证。第四届绿色印刷技术交流会自觉担负起加强政府、行业、企业交流的任务,也由此被赋予了更多的责任。经过几年的发展,在印刷全行业的共同努力下,我国绿色印刷框架基本成型。作为绿色印刷领域的一个高规格、借此展示我国绿色印刷发展成果的年度盛会——绿色印刷技术交流会是了解国家相关政策、发布绿色印刷最新技术、探讨行业绿色未来的权威平台,此前已经成功举办过三届。2014年11月15日,""第五届上海国际全印展""期间,中国印刷技术协会将在上海开"
柔性版印刷;国内印刷;连结料;柔版印刷机;柔印技术;用墨;感光树脂版;高精密度;印刷方式;印刷界;,"随着国外柔性版油墨的发展,国内印刷包装界和新闻界对柔性版油墨及其水基油墨产生了极大的兴趣和需求。到目前止,分布在全国30多个省市自治区的300多条高精密度柔性版印刷生产线,其年用墨量也是相当可观的。"
印刷 绿色转型 环境效益 建议,"绿色印刷作为一个国家战略在我国实施已有四年时间。在这四年的时间里,印刷行业淘汰了一批落后产能,推行了一系列环保工艺技术,基本完成绿色体系的构筑。本文介绍了绿色印刷在我国的实施现状,分析了其环境效益以及对印刷行业绿色转型的影响,并从政策、行业、企业和技术四个层面就其下一步发展给出了建议。"
工业VOCs废气 重污染行业 防治 处理技术,VOCs是PM25的前驱体工业生产过程产生的VOCs废气组成复杂污染物排放量高对环境造成严重危害其防治引起国内外广泛关注与研究我国近年来对此高度重视制订了一系列相关政策标准决心加强重污染行业VOCs废气的防治不同工业行业产生的VOCs废气组成浓度气量等特征差异大造成处理困难因此了解行业各自的废气特征及产生情况后做出具有针对性的处理方案至关重要研究针对合成革包装印刷漆包线橡胶制品和汽车喷涂五个重污染行业展开了调研结果表明工业VOCs废气组成复杂污染物排放总量大各行业针对污染发展了相应的技术期望通过源头治理的方式减少甚至避免VOCs污染本文以某橡胶制品企业为实例针对压延压出工段和车间环境内的VOCs分别进行了方案设计和小试研究压延压出工段废气主要污染物为非甲烷总烃臭气颗粒物和油性物质等根据国家相关政策并结合企业实际情况设计吸附浓缩焚烧工艺处理废气优化方案后做到热能回用并且根据工程需要对相关设备材料进行了选型和设计研究选用光催化技术处理车间环境VOCs以具有良好可见光响应能力的BiVO4为催化剂通过制备特殊形貌和负载改性改善其催化性能采用甲苯为模型污染物评价催化剂活性结果表明5CuO负载的空心球状钒酸铋活性最佳因此研究对催化剂进行了表征结果表明空心球状的特殊形貌和CuO与钒酸铋之间形成的异质结结构是影响催化剂降解VOCs能力最主要的因素工业VOCs废气防治迫在眉睫因此对各行业废气特征进行摸底调查并且针对性地选择优化开发和使用处理技术使污染物排放达到规定和环保要求具有重要的价值
纸电池;纳米材料技术;聚合物化学;领域交叉;印刷技术;物联网;读写距离;通信技术;温度传感器;丝网印刷;,"印刷电子是多学科、多技术领域交叉发展起来的新技术和新学科,它集不同印刷技术、纳米材料技术、传统硅基电子技术、电化学、有机/无机化学、聚合物化学等于一体。印刷电子工业是目前在全球范围内发展最迅速的新兴工业之一,与正在全球快速发展的物联网、云技术和通信技术产业有着不可分割的联系。印刷电子"
印刷电子 导电墨水 液态金属 氧化性 润湿性 电导率,"印刷电子是一种基于印刷原理的新兴电子增材制造技术,与传统电子加工方法相比,它在大面积、柔性化、个性化、低成本制造电子等方面具有无可比拟的优势。印刷电子所用的典型导电墨水通常分为三类:碳系、高分子及金属导电墨水,然而它们在打印后仍需借助高温后处理工艺,以进一步提升打印物及墨水的电导率及运行可靠性,步骤稍显繁琐;且由于相应纳米材料及墨水的配制较为复杂,也增加了使用的成本。液态金属作为一大类新出现的电子打印墨水,近年来正日益成为重要的研究领域,这种墨水具有电导率高、制备简单、无需后处理等独特优点。为推动这一方向的研究,本文评述了国内外围绕液态金属导电墨水物理化学性质的研究进展及对应的典型打印方法,并指出了进一步发展的方向。"
